filename,is_normal,has_disease,actual_disease,quality_score,severity_score,brightness_category,contrast_category,texture_normalized
train_dme_train_1470.jpg,False,True,DME,0.26347237876412133,5,Low,High,0.0324219893013709
train_dme_train_1681.jpg,False,True,DME,0.24784573592294742,5,Low,High,0.033477827921509024
val_dme_val_1160.jpg,False,True,DME,0.25167629092471117,5,Low,High,0.047357861456279265
val_dme_val_1138.jpg,False,True,DME,0.24712317265625794,7,Low,High,0.06556129436180638
train_dme_train_2777.jpg,False,True,DME,0.23286928093801354,5,Low,High,0.03987915561015538
train_dme_train_2431.jpg,False,True,DME,0.2526876271043508,7,Low,High,0.0815811831697401
train_dme_train_2064.jpg,False,True,DME,0.20180948791836859,5,Low,Medium,0.06707598837780618
train_dme_train_2322.jpg,False,True,DME,0.2230019656661925,5,Low,High,0.02941841921923218
train_dme_train_3247.jpg,False,True,DME,0.2426502434177951,7,Low,High,0.06223686289954894
val_dme_val_1278.jpg,False,True,DME,0.2122180782104548,5,Low,High,0.043974289784068095
train_dme_train_2864.jpg,False,True,DME,0.2370174070663927,6,Low,High,0.059557497559937785
train_dme_train_2543.jpg,False,True,DME,0.20640224281820793,4,Low,High,0.04368327544155604
train_dme_train_1427.jpg,False,True,DME,0.18583955344766948,4,Low,Medium,0.015741338487829933
train_dme_train_2851.jpg,False,True,DME,0.2665881449173736,5,Low,High,0.018268197376404206
train_dme_train_2081.jpg,False,True,DME,0.2485140779112462,6,Low,High,0.06919996209982703
test_dme_test_1307.jpg,False,True,DME,0.20892667094330505,5,Low,High,0.024916696343885335
train_dme_train_1148.jpg,False,True,DME,0.2612692317653302,5,Medium,Medium,0.05958557184437401
test_dme_test_1209.jpg,False,True,DME,0.2585790229042675,7,Low,High,0.059208923082778926
train_dme_train_1136.jpg,False,True,DME,0.23506591897693518,6,Low,Medium,0.09104382609879984
train_dme_train_2623.jpg,False,True,DME,0.33654585984727586,7,Low,High,0.4134846404274065
train_dme_train_2568.jpg,False,True,DME,0.19425032439877615,4,Low,Medium,0.032859106320408206
train_dme_train_1663.jpg,False,True,DME,0.22256731503458885,6,Low,High,0.09557875367464733
train_dme_train_2736.jpg,False,True,DME,0.2759811855114183,7,Low,High,0.0642875044027235
train_dme_train_2583.jpg,False,True,DME,0.21260373881995062,5,Low,High,0.019637568053335892
train_dme_train_3179.jpg,False,True,DME,0.22237785373518115,5,Low,High,0.030327361287553308
train_dme_train_1825.jpg,False,True,DME,0.20893084134956297,6,Low,Medium,0.06423383374428812
train_dme_train_1222.jpg,False,True,DME,0.22076076706290312,6,Low,Medium,0.09049225515029333
train_dme_train_2522.jpg,False,True,DME,0.23310383298021595,5,Low,High,0.035646838881780336
test_dme_test_1068.jpg,False,True,DME,0.1980763380322137,5,Low,High,0.022393119410615083
val_dme_val_1181.jpg,False,True,DME,0.2561990859815001,5,Low,High,0.02076019404524617
train_dme_train_2704.jpg,False,True,DME,0.19109003978890893,5,Low,High,0.007850280728821855
train_dme_train_1962.jpg,False,True,DME,0.21952608477218985,7,Low,High,0.06228858270848097
test_dme_test_1081.jpg,False,True,DME,0.2035743555645155,4,Low,High,0.027433283438800426
train_dme_train_2122.jpg,False,True,DME,0.23113919619191137,6,Low,High,0.10289900290923759
train_dme_train_1187.jpg,False,True,DME,0.2756535577520993,5,Low,High,0.05241610253257457
train_dme_train_2311.jpg,False,True,DME,0.25677627261145036,7,Low,High,0.07948097485589405
train_dme_train_1532.jpg,False,True,DME,0.2632454587669201,6,Low,High,0.08483011012294606
test_dme_test_1165.jpg,False,True,DME,0.1916898566265914,4,Low,Medium,0.021241925936027063
val_dme_val_1316.jpg,False,True,DME,0.22826473978409764,7,Low,High,0.07645909826798576
train_dme_train_1680.jpg,False,True,DME,0.2565620459863861,5,Low,High,0.04595716393084686
val_dme_val_1096.jpg,False,True,DME,0.24724184486365355,6,Low,Medium,0.08074101696173179
train_dme_train_2516.jpg,False,True,DME,0.21009314738400267,4,Low,Medium,0.053862162353029604
train_dme_train_2763.jpg,False,True,DME,0.2824550400602551,5,Low,High,0.034955786908523835
train_dme_train_2362.jpg,False,True,DME,0.2321721119801018,6,Low,Medium,0.16158147492107508
val_dme_val_1262.jpg,False,True,DME,0.26175282813827605,4,Medium,Medium,0.13855765452850355
train_dme_train_1990.jpg,False,True,DME,0.2402319286659162,5,Low,High,0.054231927596977605
train_dme_train_2253.jpg,False,True,DME,0.22952423579609657,7,Low,High,0.07217153794928116
train_dme_train_1274.jpg,False,True,DME,0.208813374239877,5,Low,High,0.05188742516181523
test_dme_test_1281.jpg,False,True,DME,0.2716625121375746,3,Medium,High,0.03563734382099704
train_dme_train_3153.jpg,False,True,DME,0.2600357086063887,2,Medium,Medium,0.052424029131555264
train_dme_train_3108.jpg,False,True,DME,0.2867021138372423,5,Medium,High,0.08348280508176632
train_dme_train_2040.jpg,False,True,DME,0.2635151665615798,5,Medium,Medium,0.07809484222674606
train_dme_train_2860.jpg,False,True,DME,0.2118704939962644,5,Low,High,0.015455208690217109
train_dme_train_2798.jpg,False,True,DME,0.2669356168642253,7,Low,High,0.0749947616600221
train_dme_train_3005.jpg,False,True,DME,0.2760669327894273,3,Medium,Medium,0.03407186785430843
train_dme_train_2732.jpg,False,True,DME,0.267243003136624,7,Low,High,0.22399772283264668
train_dme_train_1407.jpg,False,True,DME,0.2597776456910877,5,Low,High,0.04505905864514616
train_dme_train_1053.jpg,False,True,DME,0.22784584622356477,5,Low,High,0.05684417726007505
train_dme_train_2310.jpg,False,True,DME,0.21196964577842328,6,Low,Medium,0.09404538989250244
train_dme_train_1247.jpg,False,True,DME,0.28707294297804276,5,Low,Medium,0.29103224703919495
train_dme_train_1358.jpg,False,True,DME,0.22623109286130283,6,Low,High,0.0676756996349124
train_dme_train_1147.jpg,False,True,DME,0.27211201929334616,3,Medium,Medium,0.04641286976242047
train_dme_train_1837.jpg,False,True,DME,0.3414051940439422,7,Low,High,0.3824361327803145
train_dme_train_1471.jpg,False,True,DME,0.21855934551351727,5,Low,High,0.02496363341052017
train_dme_train_2441.jpg,False,True,DME,0.27266192015643964,6,Low,Medium,0.24693165655514684
train_dme_train_3090.jpg,False,True,DME,0.24817831329605716,6,Low,High,0.12107894473896344
train_dme_train_2898.jpg,False,True,DME,0.2615337580889212,4,Low,High,0.05073448402705095
train_dme_train_1971.jpg,False,True,DME,0.2400784479725656,5,Low,High,0.053078033615628004
test_dme_test_1017.jpg,False,True,DME,0.2716310639406079,5,Low,High,0.05148350083986509
val_dme_val_1119.jpg,False,True,DME,0.21643688878766099,6,Low,Medium,0.06825348113001262
train_dme_train_1335.jpg,False,True,DME,0.23740699469593177,4,Low,Medium,0.037184048177157716
train_dme_train_2837.jpg,False,True,DME,0.28286561718355785,5,Low,High,0.03385320812054492
train_dme_train_1955.jpg,False,True,DME,0.21047445037354853,5,Low,High,0.021023848215984627
train_dme_train_3277.jpg,False,True,DME,0.23347678558721158,5,Low,High,0.03321880997068081
train_dme_train_1095.jpg,False,True,DME,0.2712149202719841,5,Low,High,0.04998503628940545
train_dme_train_1359.jpg,False,True,DME,0.2062780413830287,4,Low,Medium,0.05000409597504537
train_dme_train_2255.jpg,False,True,DME,0.19648694737362687,4,Low,Medium,0.05503795193081302
train_dme_train_1492.jpg,False,True,DME,0.2545809562794845,6,Low,Medium,0.09544544525621611
train_dme_train_2816.jpg,False,True,DME,0.21365640061430108,5,Low,High,0.044913228786396524
train_dme_train_2981.jpg,False,True,DME,0.2686095843480623,5,Low,High,0.04803756826429947
train_dme_train_2020.jpg,False,True,DME,0.2247683915338249,6,Low,Medium,0.093487901699518
test_dme_test_1269.jpg,False,True,DME,0.27220407208581726,4,Medium,High,0.04134185339242087
train_dme_train_3226.jpg,False,True,DME,0.28227443626300275,7,Low,High,0.06120738695636934
test_dme_test_1111.jpg,False,True,DME,0.2605573601279362,5,Medium,Medium,0.06145476292511382
train_dme_train_2474.jpg,False,True,DME,0.22018463996222096,4,Low,High,0.04602135239137905
train_dme_train_1409.jpg,False,True,DME,0.27605073302250327,4,Medium,High,0.05396943617408779
train_dme_train_2572.jpg,False,True,DME,0.19725944672684723,4,Low,High,0.034379158352242846
train_dme_train_2961.jpg,False,True,DME,0.2795464308005429,7,Low,High,0.06158339761431464
train_dme_train_2393.jpg,False,True,DME,0.25956235348452344,7,Low,High,0.07958468433097017
train_dme_train_2772.jpg,False,True,DME,0.2682674196789063,5,Low,High,0.029794826099167296
train_dme_train_2426.jpg,False,True,DME,0.2688979308209024,5,Low,High,0.046863988399110476
val_dme_val_1219.jpg,False,True,DME,0.26580892627935127,5,Low,High,0.04056577345069322
val_dme_val_1020.jpg,False,True,DME,0.2744874318253443,5,Low,High,0.03739951142457005
train_dme_train_2829.jpg,False,True,DME,0.2669861606902294,5,Low,High,0.05635188030637828
train_dme_train_1203.jpg,False,True,DME,0.24534853876330448,5,Low,Medium,0.20486032946171046
train_dme_train_2403.jpg,False,True,DME,0.2526867161955328,5,Low,High,0.02665068538310747
train_dme_train_1441.jpg,False,True,DME,0.21685627076805386,6,Low,High,0.07171272314210182
val_dme_val_1034.jpg,False,True,DME,0.2081893367675019,4,Low,High,0.04061389804173302
train_dme_train_2344.jpg,False,True,DME,0.21778190025161415,5,Low,High,0.024781322020181146
train_dme_train_2072.jpg,False,True,DME,0.19540758096486996,4,Low,High,0.02382142107398195
train_dme_train_2509.jpg,False,True,DME,0.20412932248306093,5,Low,Medium,0.06231148270803611
val_dme_val_1199.jpg,False,True,DME,0.15993056605384173,3,Low,Medium,0.010840259457955768
train_dme_train_1129.jpg,False,True,DME,0.28420631447588796,3,Medium,Medium,0.04304338793017011
train_dme_train_2124.jpg,False,True,DME,0.24380322570695281,6,Low,High,0.07557875954738887
train_dme_train_1939.jpg,False,True,DME,0.20583244036535886,5,Low,High,0.01935642657274159
train_dme_train_3092.jpg,False,True,DME,0.2808549294864848,7,Low,High,0.06231737843415666
test_dme_test_1145.jpg,False,True,DME,0.2341764223914541,6,Low,Medium,0.13434027990912076
train_dme_train_2100.jpg,False,True,DME,0.21218052339077337,5,Low,High,0.0245351287962529
train_dme_train_2408.jpg,False,True,DME,0.2641363817865194,7,Low,High,0.20527727383314406
train_dme_train_1757.jpg,False,True,DME,0.23213790143771906,6,Low,Medium,0.12368991014408645
test_dme_test_1150.jpg,False,True,DME,0.28326109011181816,3,Medium,Medium,0.05414323516814153
train_dme_train_2636.jpg,False,True,DME,0.2596512186759278,6,Low,Medium,0.07699526305133535
train_dme_train_3119.jpg,False,True,DME,0.26725865490152856,3,Medium,High,0.05528134186107147
train_dme_train_2178.jpg,False,True,DME,0.28542478321549286,5,Low,High,0.03211675880133061
train_dme_train_2463.jpg,False,True,DME,0.21626534677963202,5,Low,High,0.05399610355546453
train_dme_train_2021.jpg,False,True,DME,0.24984927226523582,6,Low,Medium,0.10325640101185918
train_dme_train_1370.jpg,False,True,DME,0.19865051525587435,5,Low,High,0.027388188614460286
train_dme_train_1768.jpg,False,True,DME,0.25585535865591047,5,Low,High,0.03799070152204829
test_dme_test_1226.jpg,False,True,DME,0.23085067718357777,7,Low,High,0.1119426254549314
train_dme_train_1531.jpg,False,True,DME,0.25037409075003464,5,Low,Medium,0.18599987223551342
train_dme_train_1638.jpg,False,True,DME,0.2495660886250683,2,Medium,Medium,0.048200536461940016
train_dme_train_1932.jpg,False,True,DME,0.20076496015333212,4,Low,Medium,0.03280418925062286
train_dme_train_1963.jpg,False,True,DME,0.23310897092809346,5,Low,Medium,0.11688493906896329
train_dme_train_2436.jpg,False,True,DME,0.20484769817533158,5,Low,High,0.020881065849895478
train_dme_train_3159.jpg,False,True,DME,0.22683215245969385,5,Low,High,0.057608478124895085
test_dme_test_1021.jpg,False,True,DME,0.28044772106743726,3,Medium,Medium,0.053307850605165116
train_dme_train_1523.jpg,False,True,DME,0.21290843913923224,5,Low,High,0.022379536496404402
train_dme_train_2235.jpg,False,True,DME,0.2467528052804997,5,Low,High,0.043362442053945065
train_dme_train_1769.jpg,False,True,DME,0.251962106724295,5,Low,High,0.04849267576333003
train_dme_train_1987.jpg,False,True,DME,0.2758482550128005,3,Medium,Medium,0.02739563477702337
train_dme_train_2535.jpg,False,True,DME,0.20847828271502844,4,Low,Medium,0.034697814238013686
train_dme_train_2587.jpg,False,True,DME,0.2678195610875362,5,Low,High,0.04788438674337253
train_dme_train_2325.jpg,False,True,DME,0.21288122426053627,5,Low,High,0.029421122719440796
train_dme_train_2116.jpg,False,True,DME,0.27167606457493043,2,Medium,Medium,0.030841435201975305
train_dme_train_2048.jpg,False,True,DME,0.2001570500280056,4,Low,Medium,0.03946928317040195
train_dme_train_3143.jpg,False,True,DME,0.23737592122144116,5,Low,High,0.0239169678931893
test_dme_test_1253.jpg,False,True,DME,0.2196544275990596,6,Low,Medium,0.09263693514824484
train_dme_train_3269.jpg,False,True,DME,0.23709773496609926,6,Low,High,0.060142561063342405
test_dme_test_1339.jpg,False,True,DME,0.21023067553126162,6,Low,High,0.05882657035460289
train_dme_train_1564.jpg,False,True,DME,0.30407504860060547,6,Low,Medium,0.34929568941292627
train_dme_train_2675.jpg,False,True,DME,0.2535443653793231,5,Low,High,0.05833083188352049
train_dme_train_2343.jpg,False,True,DME,0.2126650860861255,5,Low,High,0.019886242544638395
train_dme_train_2360.jpg,False,True,DME,0.20717506670738203,5,Low,High,0.03352893592438435
val_dme_val_1226.jpg,False,True,DME,0.2241664987538599,5,Low,High,0.022590935653719113
train_dme_train_1766.jpg,False,True,DME,0.27393695814517915,6,Medium,High,0.0746953355095627
train_dme_train_1271.jpg,False,True,DME,0.23370982027382742,5,Low,High,0.0513127977295304
train_dme_train_1792.jpg,False,True,DME,0.25109306751684213,5,Low,High,0.03595827630782795
train_dme_train_2401.jpg,False,True,DME,0.20417847478066284,5,Low,High,0.01199405862655414
train_dme_train_1157.jpg,False,True,DME,0.2689854157667521,3,Medium,Medium,0.02932772730828658
train_dme_train_1245.jpg,False,True,DME,0.21241766295069567,6,Low,Medium,0.061731311531195696
train_dme_train_2884.jpg,False,True,DME,0.2019275356004284,4,Low,Medium,0.035340437053931355
train_dme_train_1674.jpg,False,True,DME,0.2766723680079238,5,Low,High,0.03752917252252751
train_dme_train_2745.jpg,False,True,DME,0.2159664423011439,5,Low,High,0.028069472206992564
val_dme_val_1163.jpg,False,True,DME,0.2043101976516121,4,Low,Medium,0.0378486142569054
train_dme_train_1749.jpg,False,True,DME,0.18646767435427825,3,Low,Medium,0.03703643558615097
train_dme_train_2984.jpg,False,True,DME,0.20730590397551207,5,Low,High,0.013500392070086171
train_dme_train_2233.jpg,False,True,DME,0.2041283644078043,4,Low,Medium,0.0489433077488826
train_dme_train_2196.jpg,False,True,DME,0.21567905321607844,5,Low,High,0.01359661895686159
train_dme_train_2551.jpg,False,True,DME,0.30036539548360247,4,Medium,Medium,0.1794717735549313
test_dme_test_1284.jpg,False,True,DME,0.24309996578735793,5,Low,High,0.05738809456554151
train_dme_train_1142.jpg,False,True,DME,0.21275835345800037,5,Low,High,0.010134700221788542
train_dme_train_2836.jpg,False,True,DME,0.30496051883891645,5,Low,High,0.012072372408070981
train_dme_train_2374.jpg,False,True,DME,0.25853745878165585,5,Low,High,0.02831329472733444
train_dme_train_2123.jpg,False,True,DME,0.24252388066636996,6,Low,Medium,0.10866328493708938
test_dme_test_1337.jpg,False,True,DME,0.21351482343629483,5,Low,High,0.029033399425138086
train_dme_train_2928.jpg,False,True,DME,0.1965611750356996,4,Low,High,0.023233948300853013
val_dme_val_1297.jpg,False,True,DME,0.21281102839127694,5,Low,Medium,0.13173236614252878
train_dme_train_2894.jpg,False,True,DME,0.27617416286008645,5,Low,High,0.056688811833171204
train_dme_train_1763.jpg,False,True,DME,0.2807208279603647,3,Medium,High,0.04132571043700004
train_dme_train_2167.jpg,False,True,DME,0.4487825404061781,6,Low,Medium,0.7715804728219197
train_dme_train_2854.jpg,False,True,DME,0.24884282552162607,5,Low,High,0.028379368576128154
train_dme_train_1522.jpg,False,True,DME,0.2726065532832795,5,Low,High,0.05204884848233632
train_dme_train_1080.jpg,False,True,DME,0.2720012589148828,4,Medium,Medium,0.08898434255281619
train_dme_train_2678.jpg,False,True,DME,0.21094205075543704,6,Low,Medium,0.07289787162966765
val_dme_val_1201.jpg,False,True,DME,0.2212865108762695,4,Low,High,0.03552694967200528
train_dme_train_2170.jpg,False,True,DME,0.24498032857469246,5,Low,High,0.04513872927797285
test_dme_test_1349.jpg,False,True,DME,0.21467617453794535,4,Low,High,0.04472009927711093
val_dme_val_1047.jpg,False,True,DME,0.24036879234040728,5,Low,High,0.04351285773997719
val_dme_val_1336.jpg,False,True,DME,0.20605225118179277,4,Low,High,0.035464291639810824
train_dme_train_1306.jpg,False,True,DME,0.21102181706833384,6,Low,High,0.061525250656416154
train_dme_train_2931.jpg,False,True,DME,0.24378911652572857,5,Low,High,0.0492344171265638
train_dme_train_2855.jpg,False,True,DME,0.2626616178221429,7,Low,High,0.08175126197679332
train_dme_train_1983.jpg,False,True,DME,0.23416156187492398,4,Low,High,0.05794430222615588
train_dme_train_2186.jpg,False,True,DME,0.24027021138706126,6,Low,High,0.060149853295636574
train_dme_train_1555.jpg,False,True,DME,0.23810867189617865,6,Low,Medium,0.06271179951461647
train_dme_train_2709.jpg,False,True,DME,0.24838221298254035,5,Low,High,0.043984697010408066
test_dme_test_1172.jpg,False,True,DME,0.28311462444488267,5,Medium,Medium,0.13068078006539738
train_dme_train_1048.jpg,False,True,DME,0.20000702658343025,5,Low,High,0.02214046891588874
train_dme_train_2628.jpg,False,True,DME,0.26212707265648,7,Low,High,0.06631313212856318
train_dme_train_2345.jpg,False,True,DME,0.20927609528573934,4,Low,High,0.026602565523219764
train_dme_train_1060.jpg,False,True,DME,0.23382026920421475,5,Low,High,0.028701392551510857
train_dme_train_1360.jpg,False,True,DME,0.21768625366644445,4,Low,High,0.046426286134132154
test_dme_test_1144.jpg,False,True,DME,0.2534899581466226,6,Low,Medium,0.16380608990415416
train_dme_train_1910.jpg,False,True,DME,0.2561954892475294,5,Low,High,0.02203660319097729
train_dme_train_1554.jpg,False,True,DME,0.24047944648779734,6,Low,High,0.06212576098714606
train_dme_train_2988.jpg,False,True,DME,0.23808799958621193,7,Low,High,0.12111454613707619
val_dme_val_1177.jpg,False,True,DME,0.22995587581923194,6,Low,Medium,0.1379445042730368
train_dme_train_1253.jpg,False,True,DME,0.23775473956059312,7,Low,High,0.1045201634456152
test_dme_test_1062.jpg,False,True,DME,0.22098986467547563,6,Low,Medium,0.07117695055638057
train_dme_train_2604.jpg,False,True,DME,0.24644358370409522,7,Low,High,0.06553079771939045
train_dme_train_3161.jpg,False,True,DME,0.25322829498739713,7,Low,High,0.06283610797479368
test_normal_test_1170.jpg,True,False,,0.24917214739728974,5,Low,High,0.04642751650142901
train_normal_train_1834.jpg,True,False,,0.263306389015832,7,Low,High,0.06529759418737062
train_normal_train_1020.jpg,True,False,,0.2601461035462471,5,Low,High,0.051642899684270674
train_normal_train_1182.jpg,True,False,,0.2173576094292951,5,Low,High,0.017229445728371148
train_normal_train_1491.jpg,True,False,,0.26989792170363713,7,Low,High,0.07765322885847666
train_normal_train_3280.jpg,True,False,,0.2781277871981929,7,Low,High,0.06797158705340496
train_normal_train_2399.jpg,True,False,,0.2469267276512061,6,Low,Medium,0.07658192710568393
val_normal_val_1114.jpg,True,False,,0.27095876115181944,5,Medium,Medium,0.08489898400918583
train_normal_train_2990.jpg,True,False,,0.23266502258903707,7,Low,High,0.09942746377470336
train_normal_train_2069.jpg,True,False,,0.23299465858677795,5,Low,High,0.036990271706013725
train_normal_train_1140.jpg,True,False,,0.20926613334718489,4,Low,High,0.034856271550255995
val_normal_val_1071.jpg,True,False,,0.21511220094259964,5,Low,High,0.021171081822193145
val_normal_val_1247.jpg,True,False,,0.24704535984320733,6,Low,Medium,0.10967750100207038
train_normal_train_2315.jpg,True,False,,0.20776949069779355,5,Low,High,0.011613671076249561
train_normal_train_1009.jpg,True,False,,0.20344514935968921,4,Low,High,0.028476758941035414
train_normal_train_2107.jpg,True,False,,0.27125336740866635,7,Low,High,0.06117404587448799
test_normal_test_1234.jpg,True,False,,0.2323319310861259,5,Low,High,0.05492579796017676
train_normal_train_3024.jpg,True,False,,0.23160316749049076,7,Low,High,0.09575762700660805
train_normal_train_3243.jpg,True,False,,0.28446134217729807,7,Low,High,0.05897057370658491
train_normal_train_3286.jpg,True,False,,0.25072573372740065,5,Low,High,0.03289885166326923
test_normal_test_1238.jpg,True,False,,0.25151530621236606,4,Low,High,0.056834390358633816
test_normal_test_1296.jpg,True,False,,0.22261231071383347,6,Low,Medium,0.08103238765632616
train_normal_train_2878.jpg,True,False,,0.25075393146482855,5,Low,High,0.03226357852134832
train_normal_train_2818.jpg,True,False,,0.22434376512739213,5,Low,High,0.032566691233549785
train_normal_train_1086.jpg,True,False,,0.2367037402889408,5,Low,High,0.04134819687957174
train_normal_train_1024.jpg,True,False,,0.22540174865999837,7,Low,High,0.08060724051621149
train_normal_train_3126.jpg,True,False,,0.21863953807157105,6,Low,Medium,0.10322789698474454
train_normal_train_2079.jpg,True,False,,0.2091602384871213,5,Low,High,0.031209050423159343
train_normal_train_1425.jpg,True,False,,0.24570306983803106,7,Low,High,0.07100831214181592
train_normal_train_2196.jpg,True,False,,0.24471595558122813,7,Low,High,0.07421456520624078
test_normal_test_1342.jpg,True,False,,0.27517933963043223,7,Low,High,0.061614847002589665
train_normal_train_2731.jpg,True,False,,0.21321083921039027,5,Low,High,0.020352628960355407
train_normal_train_2089.jpg,True,False,,0.25907566799475534,7,Low,High,0.058688078112738545
train_normal_train_1330.jpg,True,False,,0.22795820697685626,5,Low,High,0.03865393873708244
test_normal_test_1152.jpg,True,False,,0.21769253638309594,6,Low,Medium,0.06754917850055356
train_normal_train_1283.jpg,True,False,,0.2935853080992834,4,Medium,Medium,0.09005267391571335
test_normal_test_1174.jpg,True,False,,0.1722305784888155,3,Low,Medium,0.0069593263000462926
val_normal_val_1303.jpg,True,False,,0.25293183855399226,5,Low,High,0.05227157241710254
train_normal_train_1393.jpg,True,False,,0.21520480594919816,4,Low,High,0.03334012950851861
train_normal_train_3282.jpg,True,False,,0.2554549730869318,7,Low,High,0.10614398724860793
train_normal_train_2147.jpg,True,False,,0.20511686177394806,5,Low,High,0.028564412667477234
train_normal_train_2153.jpg,True,False,,0.25281453604862925,7,Low,High,0.08466423545920208
train_normal_train_2853.jpg,True,False,,0.2201953313836632,5,Low,High,0.022641663962006613
train_normal_train_2279.jpg,True,False,,0.2796416701906108,2,Medium,Medium,0.05587676206348021
train_normal_train_2366.jpg,True,False,,0.25118261020186794,5,Low,Medium,0.22683327213625065
train_normal_train_1513.jpg,True,False,,0.266997717306362,7,Low,High,0.19957697209794037
train_normal_train_1627.jpg,True,False,,0.22276478195356184,6,Low,High,0.06286930314195625
test_normal_test_1321.jpg,True,False,,0.2345033014996899,6,Low,Medium,0.07742155616602585
train_normal_train_1395.jpg,True,False,,0.2303819914208176,4,Low,High,0.043958791759311715
