filename,disease_type,file_size,image_width,image_height,channels,mean_intensity,std_intensity,min_intensity,max_intensity,contrast,brightness,texture_complexity,skewness,kurtosis,edge_density,processing_timestamp,feature_extraction_method,brightness_category,contrast_category,quality_score,texture_normalized,severity_score,brightness_deviation,processed_by,partition_id,is_normal,has_disease,actual_disease
train_dme_train_2569.jpg,DME,84898,512,512,3,90.72355270385742,85.46436029107403,0.0,255.0,0.9420305724804384,0.35577863805434284,1730.8236876365117,1.151016335666261,2.781240664912454,73.75082015991211,2025-08-03T08:42:37.580831,opencv_analysis,Medium,Medium,0.2794623313210964,0.10029097309811391,5,0.16133886202338274,spark-worker-3,2,False,True,DME
train_dme_train_1421.jpg,DME,73734,512,512,3,29.574386596679688,29.318632380643947,0.0,255.0,0.991352171744977,0.11597798665364584,591.7413420727826,1.9714984573977035,8.538335152898737,39.05485153198242,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.1935560080959907,0.033991259155428596,4,-0.07846178937731427,spark-worker-3,2,False,True,DME
train_dme_train_2712.jpg,DME,66349,512,512,3,41.1806640625,49.816575930604124,0.0,255.0,1.2097079312513606,0.16149280024509804,421.2726711159921,2.6671901992833185,10.81493582719203,30.820541381835938,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.23655104673856167,0.024069216061141492,5,-0.03294697578586206,spark-worker-3,2,False,True,DME
val_dme_val_1334.jpg,DME,58400,768,496,3,28.254675424227152,29.431659092683713,0.0,255.0,1.0416562445253696,0.11080264872245942,460.7436700689269,2.1537510469157035,9.483990944143613,34.14298765120968,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.19704646640019186,0.026366605665855716,4,-0.08363712730850069,spark-worker-3,2,False,True,DME
test_dme_test_1264.jpg,DME,66131,512,512,3,36.0030517578125,38.0452468709745,0.0,255.0,1.0567228335780967,0.14118843826593136,455.4032438134309,1.8839097486731018,7.2084834283280985,23.282718658447266,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2083068743777941,0.026055768846682502,5,-0.053251337765028744,spark-worker-3,2,False,True,DME
val_dme_val_1258.jpg,DME,70227,512,512,3,33.14208984375,33.88624962737574,0.0,255.0,1.0224536167493998,0.12996897977941177,560.580708935624,2.071296255569229,8.53740977015282,32.18433380126953,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.20180369096897205,0.03217757020544829,4,-0.06447079625154833,spark-worker-3,2,False,True,DME
train_dme_train_2751.jpg,DME,50308,512,512,3,35.20836639404297,37.48056730232006,0.0,255.0,1.0645358231860917,0.1380720250746783,158.71091466298094,1.9770205016380888,7.09538485985125,9.234294891357422,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.20298434699871756,0.008786941331030923,5,-0.0563677509562818,spark-worker-3,2,False,True,DME
train_dme_train_3140.jpg,DME,58056,512,512,3,112.20664978027344,97.42897121387254,0.0,255.0,0.8682994404044768,0.44002607756969975,875.0652607642114,0.6029526826980866,1.6219323593646204,34.37788009643555,2025-08-03T08:42:37.580831,opencv_analysis,Medium,Medium,0.27773964449705285,0.050481985076622694,2,0.24558630153873964,spark-worker-3,2,False,True,DME
val_dme_val_1023.jpg,DME,110790,512,512,3,52.43061828613281,64.05465427153781,0.0,255.0,1.22170320254414,0.20561026778875613,3587.0816663922596,1.8827940239449512,6.267704481497382,85.06387710571289,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.3108104972700621,0.20833353338766572,7,0.011170491757796025,spark-worker-3,2,False,True,DME
train_dme_train_3180.jpg,DME,38074,512,496,3,47.338071761592744,52.84134890637829,0.0,255.0,1.1162547805601701,0.18563949710428526,696.3022705041003,2.4148473042955985,8.927253191698318,37.539279076360884,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.23501876829079454,0.04007717530677334,5,-0.008800278926674843,spark-worker-3,2,False,True,DME
train_dme_train_1112.jpg,DME,105962,512,512,3,73.26367568969727,56.16875627916546,0.0,255.0,0.7666658238260384,0.28730853211645985,2777.3933875074,1.4416663268244057,5.238610632771039,86.10860824584961,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.2523786461572214,0.16120603511514683,5,0.09286875608549974,spark-worker-3,2,False,True,DME
train_dme_train_2940.jpg,DME,93119,512,512,3,32.207252502441406,30.377394968537843,0.0,255.0,0.9431849229062661,0.1263029509899663,1372.3708922264632,1.6963953726275056,7.7901019986609885,64.91924285888672,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.20408439366998826,0.07942740876477265,6,-0.0681368250409938,spark-worker-3,2,False,True,DME
train_dme_train_1038.jpg,DME,62227,512,512,3,42.86013412475586,51.67852981454721,0.0,255.0,1.2057482056431055,0.16807895735198375,452.16543558839476,2.6628694240262125,10.479025978611336,24.894561767578125,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.23851503095351181,0.025867313850468043,5,-0.026360818678976355,spark-worker-3,2,False,True,DME
train_dme_train_2367.jpg,DME,90021,512,512,3,43.421600341796875,43.88375839804103,0.0,255.0,1.010643505826737,0.1702807856541054,1319.633112260839,3.061890841255191,14.526387861134712,67.55247116088867,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.22634082131699687,0.07635783285631384,6,-0.024158990376854705,spark-worker-3,2,False,True,DME
train_dme_train_1008.jpg,DME,57907,512,496,3,60.92418252268145,50.99988496386112,0.0,255.0,0.8371041325810877,0.23891836283404488,1931.8002966752777,2.2542260584194076,8.988658935606432,77.89312547253024,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.23253304141815584,0.11198871535558584,5,0.04447858680308478,spark-worker-3,2,False,True,DME
train_dme_train_1033.jpg,DME,50996,512,512,3,28.733280181884766,41.85865588700036,0.0,255.0,1.4568004635054037,0.1126795301250383,721.5859607134333,4.066658593782503,21.500372511084294,6.6302490234375,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2643378803028011,0.04154879975501694,5,-0.0817602459059218,spark-worker-3,2,False,True,DME
train_dme_train_1915.jpg,DME,85725,512,512,3,36.83331298828125,37.23817995925576,0.0,255.0,1.0109918695367783,0.14444436465992647,1080.6191067429609,1.6744792436671045,6.0977317363697,56.075992584228516,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.21416947283357068,0.062446143103727696,6,-0.04999541137103364,spark-worker-3,2,False,True,DME
train_dme_train_2887.jpg,DME,75918,512,512,3,21.47402572631836,27.09327953532382,0.0,255.0,1.2616767754971328,0.08421186559340534,921.7256882407091,2.368390998180298,9.445519062484399,28.182449340820312,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2304732581801495,0.053197831745815174,5,-0.11022791043755477,spark-worker-3,2,False,True,DME
val_dme_val_1265.jpg,DME,67025,512,512,3,60.322330474853516,65.16269432174613,0.0,255.0,1.0802416585829755,0.23655815872491576,557.3961573531851,1.9822984364343026,6.151031742124267,36.31072998046875,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.24233003599858002,0.031992214985280314,5,0.04211838269395565,spark-worker-3,2,False,True,DME
test_dme_test_1237.jpg,DME,72468,512,512,3,65.77070999145508,63.00126123120937,0.0,255.0,0.9578923694056897,0.25792435290766696,658.0361030170316,1.7180660767482532,5.494678806401141,40.65988540649414,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.23239560211181193,0.03784991231041818,4,0.06348457687670686,spark-worker-3,2,False,True,DME
train_dme_train_3083.jpg,DME,40441,512,496,3,44.055884576612904,43.02368202799186,0.0,255.0,0.9765706089313437,0.17276817481024667,613.9646496606388,2.0868863402211826,8.451406991366522,40.60889459425403,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.20880676099163628,0.03528475557530857,4,-0.021671601220713432,spark-worker-3,2,False,True,DME
val_dme_val_1274.jpg,DME,61557,512,512,3,43.04171371459961,49.98520070823686,0.0,255.0,1.1613199474276983,0.16879103417490043,330.1818653183145,2.588228025802152,10.412351858812722,25.4315185546875,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2298272952419051,0.0187673216101254,5,-0.02564874185605967,spark-worker-3,2,False,True,DME
train_dme_train_2823.jpg,DME,78165,512,512,3,58.655677795410156,57.99098506417672,0.0,255.0,0.9886678876416385,0.23002226586435356,1270.9461487130611,2.1267833947058628,7.47057419916331,51.25699996948242,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.24007836121615786,0.07352403267625915,6,0.03558248983339346,spark-worker-3,2,False,True,DME
val_dme_val_1317.jpg,DME,73369,512,512,3,31.099384307861328,33.3105193182688,0.0,255.0,1.0710989963183464,0.12195836983475031,654.9888136819354,1.984019123655655,7.824508022461011,38.013038635253906,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.20841414789134005,0.037672546370190664,5,-0.0724814061962098,spark-worker-3,2,False,True,DME
train_dme_train_3171.jpg,DME,149519,1536,496,3,34.694498697916664,34.72764959538699,0.0,255.0,1.000955508761172,0.1360568576388889,1225.3976681983079,1.6755854540973223,6.389114478267326,51.14753969254032,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.21286704847639276,0.07087290631966761,6,-0.058382918392071215,spark-worker-3,2,False,True,DME
train_dme_train_2077.jpg,DME,66964,512,512,3,48.65473556518555,52.044621523032205,0.0,255.0,1.0696722717422857,0.1908028845693551,737.9132704072981,2.4625049097543683,9.716987413568003,28.956756591796875,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2304065955007796,0.0424991225884563,5,-0.0036368914616050074,spark-worker-3,2,False,True,DME
train_dme_train_2139.jpg,DME,66083,512,512,3,80.73373413085938,91.19616019385434,0.0,255.0,1.1295917521421301,0.3166028789445466,800.964644640786,1.171553086546985,2.7149740076348357,35.22806167602539,2025-08-03T08:42:37.580831,opencv_analysis,Medium,High,0.27825310019887595,0.04616899605428078,4,0.12216310291358648,spark-worker-3,2,False,True,DME
val_dme_val_1191.jpg,DME,71497,512,512,3,47.8549919128418,54.559807283656234,0.0,255.0,1.1401069168087188,0.18766663495232078,1026.60473159932,2.3266884191083075,8.589112405291297,34.561729431152344,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.24536083533757033,0.05930226361620568,7,-0.006773141078639328,spark-worker-3,2,False,True,DME
train_dme_train_1101.jpg,DME,200445,1536,496,3,72.37187079973118,55.62991677004993,0.0,255.0,0.7686676626612305,0.2838112580381615,2986.6942917723654,1.7712787463999753,6.6814186942482205,89.77094096522177,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.25554403792821856,0.1733882887816674,5,0.08937148200720138,spark-worker-3,2,False,True,DME
train_dme_train_1854.jpg,DME,144651,1536,496,3,24.995879798807124,27.714089915915338,0.0,255.0,1.10874632695417,0.09802305803453774,851.077596601287,1.750071480558102,7.039665239527516,49.53323856476815,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2105113231815906,0.049085795171345904,5,-0.09641671799642236,spark-worker-3,2,False,True,DME
train_dme_train_2163.jpg,DME,79105,512,512,3,74.85298919677734,74.76722448659056,0.0,255.0,0.9988542246461084,0.2935411341050092,1410.280615213429,1.572727705280579,4.226245962649198,58.054561614990234,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.26325873040080594,0.08163392508861085,6,0.0991013580740491,spark-worker-3,2,False,True,DME
train_dme_train_2154.jpg,DME,48903,512,496,3,44.981461063508064,34.96175549923195,0.0,255.0,0.777248107834257,0.17639788652356103,1477.6424485293528,2.3333383608185883,12.120218319194631,59.30272256174395,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.19636163995745112,0.08555468665329856,5,-0.018041889507399073,spark-worker-3,2,False,True,DME
train_dme_train_1333.jpg,DME,33007,512,496,3,42.83421670236895,59.31274263332277,0.0,255.0,1.3847047337285026,0.16797732040144686,923.6212644998631,2.8590752466649327,10.378891162850007,27.450817477318548,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2739668917583395,0.053308162806802915,5,-0.026462455629513243,spark-worker-3,2,False,True,DME
train_dme_train_1470.jpg,DME,55583,512,512,3,47.4445915222168,62.76558711145004,0.0,255.0,1.3229239645167754,0.18605722165575214,564.7800253508467,2.5346037622752613,8.554120113425085,15.903453826904297,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.26347237876412133,0.0324219893013709,5,-0.008382554375207962,spark-worker-3,2,False,True,DME
train_dme_train_1681.jpg,DME,71757,512,512,3,62.275909423828125,68.41831164783898,0.0,255.0,1.0986320758835941,0.24421925264246325,582.9201810233644,1.9266976410016958,5.69341599098523,46.83197021484375,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.24784573592294742,0.033477827921509024,5,0.04977947661150314,spark-worker-3,2,False,True,DME
val_dme_val_1160.jpg,DME,59824,512,512,3,37.4199333190918,48.29708736793073,0.0,255.0,1.2906780713927506,0.14674483654545803,821.3903072890243,3.040233103861961,12.997686261992218,21.67865753173828,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.25167629092471117,0.047357861456279265,5,-0.047694939485502075,spark-worker-3,2,False,True,DME
val_dme_val_1138.jpg,DME,47179,512,496,3,53.335260206653224,58.410264319398344,0.0,255.0,1.0951528893471498,0.20915788316334596,1134.1399078267423,2.2598617516005532,7.949572881742785,57.09263955393145,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.24712317265625794,0.06556129436180638,7,0.01471810713238586,spark-worker-3,2,False,True,DME
train_dme_train_2777.jpg,DME,70242,512,512,3,42.073665618896484,48.12497251210539,0.0,255.0,1.14382647207452,0.16499476713292738,692.9001330425963,3.0110894213091464,12.870131643786804,43.90983581542969,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.23286928093801354,0.03987915561015538,5,-0.029445008898032726,spark-worker-3,2,False,True,DME
train_dme_train_2431.jpg,DME,45782,512,496,3,43.308255103326616,50.97887534434667,0.0,255.0,1.1771168157830227,0.16983629452284948,1409.3744666784783,3.015764643225594,12.588491730105055,48.18201864919355,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2526876271043508,0.0815811831697401,7,-0.02460348150811062,spark-worker-3,2,False,True,DME
train_dme_train_2064.jpg,DME,74527,512,512,3,44.586490631103516,38.202157861264354,0.0,255.0,0.8568101530425125,0.17484898286707262,1160.1635678088642,2.460152588747814,12.518509322653305,41.66959762573242,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.20180948791836859,0.06707598837780618,5,-0.019590793163887482,spark-worker-3,2,False,True,DME
train_dme_train_2322.jpg,DME,70601,512,512,3,46.882896423339844,49.798468482524335,0.0,255.0,1.0621883945236161,0.1838544957778033,513.1762785053434,2.6903949808742547,10.998755735768535,39.6229362487793,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2230019656661925,0.02941841921923218,5,-0.010585280253156804,spark-worker-3,2,False,True,DME
train_dme_train_3247.jpg,DME,69556,512,512,3,51.20502471923828,55.76866996205985,0.0,255.0,1.0891249495111943,0.20080401850681678,1077.0235047157473,2.51242444194316,9.318080698996694,40.03538131713867,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2426502434177951,0.06223686289954894,7,0.00636424247585668,spark-worker-3,2,False,True,DME
val_dme_val_1278.jpg,DME,80208,512,512,3,32.324440002441406,34.69575374125879,0.0,255.0,1.0733597778844206,0.1267625098134957,763.2578278623841,1.6785312196891358,5.975032626827486,42.226009368896484,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2122180782104548,0.043974289784068095,5,-0.0676772662174644,spark-worker-3,2,False,True,DME
train_dme_train_2864.jpg,DME,80228,512,512,3,55.3642463684082,56.70694039925943,0.0,255.0,1.024252005923039,0.21711469164081648,1030.9898557877168,2.218620690278421,7.803059753106798,51.41944885253906,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2370174070663927,0.059557497559937785,6,0.022674915609856378,spark-worker-3,2,False,True,DME
train_dme_train_2543.jpg,DME,78365,512,512,3,33.32567596435547,34.22690264232991,0.0,255.0,1.0270430126890262,0.1306889253504136,758.2579676797614,1.8595609738997592,7.319770563203949,40.23479461669922,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.20640224281820793,0.04368327544155604,4,-0.0637508506805465,spark-worker-3,2,False,True,DME
train_dme_train_1427.jpg,DME,60539,512,512,3,26.887413024902344,26.891622192265277,0.0,255.0,1.0001565478746146,0.1054408353917739,278.19304443802685,1.576206323506485,5.470286063124513,11.302356719970703,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.18583955344766948,0.015741338487829933,4,-0.0889989406391862,spark-worker-3,2,False,True,DME
train_dme_train_2851.jpg,DME,36525,512,512,3,70.9940414428711,84.37020956934032,0.0,255.0,1.188412546385784,0.278408005658318,321.6065100254345,1.4545597913870587,3.5331748116249364,8.419132232666016,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2665881449173736,0.018268197376404206,5,0.08396822962735792,spark-worker-3,2,False,True,DME
train_dme_train_2081.jpg,DME,74356,512,512,3,62.11244201660156,63.80964520229834,0.0,255.0,1.027324689395454,0.2435782039866728,1196.655142588308,2.162951256166322,6.884158586691336,50.59164047241211,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2485140779112462,0.06919996209982703,6,0.04913842795571269,spark-worker-3,2,False,True,DME
test_dme_test_1307.jpg,DME,66400,512,512,3,31.130767822265625,34.30041331490113,0.0,255.0,1.1018171318719765,0.12208144244025736,435.83306317320967,2.1376366993525715,8.60259151523988,28.509292602539062,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.20892667094330505,0.024916696343885335,5,-0.07235833359070275,spark-worker-3,2,False,True,DME
train_dme_train_1148.jpg,DME,42222,512,496,3,83.53586898311492,80.57117647521363,0.0,255.0,0.9645099459191531,0.32759164307103894,1031.4721945470255,1.2640028968699855,3.222057753838141,48.143861832157256,2025-08-03T08:42:37.580831,opencv_analysis,Medium,Medium,0.2612692317653302,0.05958557184437401,5,0.13315186704007884,spark-worker-3,2,False,True,DME
test_dme_test_1209.jpg,DME,66835,512,512,3,41.754966735839844,53.32965786825799,0.0,255.0,1.2772051335987094,0.1637449675915288,1025.001066252531,2.6612449795408835,10.154075798216736,31.563720703125,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2585790229042675,0.059208923082778926,7,-0.030694808439431315,spark-worker-3,2,False,True,DME
train_dme_train_1136.jpg,DME,52061,512,496,3,60.577337449596776,54.64327413525662,0.0,255.0,0.9020415296516197,0.23755818607685011,1571.9502737503365,2.1122275413196645,7.790909972220382,76.51445942540323,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.23506591897693518,0.09104382609879984,6,0.04311841004589001,spark-worker-3,2,False,True,DME
train_dme_train_2623.jpg,DME,246273,1536,496,3,28.255060011340724,32.28613450637101,0.0,255.0,1.1426673485532268,0.11080415690721852,7111.742487762295,1.2771799792404714,4.682614602578633,89.00613107988912,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.33654585984727586,0.4134846404274065,7,-0.08363561912374158,spark-worker-3,2,False,True,DME
train_dme_train_2568.jpg,DME,72169,512,512,3,34.337493896484375,32.992903046847864,0.0,255.0,0.960841904954101,0.13465683880974263,572.2900468836888,1.6285919530113337,6.0812130748586295,29.271926879882812,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.19425032439877615,0.032859106320408206,4,-0.05978293722121747,spark-worker-3,2,False,True,DME
train_dme_train_1663.jpg,DME,95409,512,512,3,32.64141082763672,33.586963675723794,0.0,255.0,1.0289678915252798,0.1280055326573989,1649.8639725111425,1.9701233512867316,7.593616391322013,66.44742965698242,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.22256731503458885,0.09557875367464733,6,-0.06643424337356121,spark-worker-3,2,False,True,DME
train_dme_train_2736.jpg,DME,38527,512,496,3,55.72189232610887,70.92061663958556,0.0,255.0,1.2727603762005624,0.2185172248082701,1112.2551730660166,2.0529352266898764,6.052757163698798,37.16273153981855,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.2759811855114183,0.0642875044027235,7,0.024077448777309995,spark-worker-3,2,False,True,DME
train_dme_train_2583.jpg,DME,63826,512,512,3,27.386268615722656,31.972393717215734,0.0,255.0,1.1674607507084829,0.10739713182636336,345.1333983009099,2.425878186992342,9.940374985283416,15.435562133789062,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.21260373881995062,0.019637568053335892,5,-0.08704264420459674,spark-worker-3,2,False,True,DME
train_dme_train_3179.jpg,DME,37293,512,496,3,44.37520476310484,47.740653335489164,0.0,255.0,1.0758407446309404,0.17402041083570524,528.7926334123921,2.46835254292748,9.705286338247321,36.221864761844756,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.22237785373518115,0.030327361287553308,5,-0.020419365195254863,spark-worker-3,2,False,True,DME
train_dme_train_1825.jpg,DME,87649,512,512,3,40.31827163696289,38.07859798283283,0.0,255.0,0.9444501571323118,0.15811086916456035,1111.3330680392683,1.6474782201848832,6.414490267466783,58.94365310668945,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.20893084134956297,0.06423383374428812,6,-0.03632890686639975,spark-worker-3,2,False,True,DME
train_dme_train_1222.jpg,DME,94183,512,512,3,40.035919189453125,38.81178033796887,0.0,255.0,0.969423985354463,0.15700360466452207,1562.4738417658373,1.9892652946462295,7.845082906598452,66.11474990844727,2025-08-03T08:42:37.580831,opencv_analysis,Low,Medium,0.22076076706290312,0.09049225515029333,6,-0.03743617136643804,spark-worker-3,2,False,True,DME
train_dme_train_2522.jpg,DME,66638,512,512,3,48.07932662963867,53.228986485741565,0.0,255.0,1.107107570282159,0.1885463789397595,620.185531735362,2.2704521155553143,8.428726989329471,29.92755889892578,2025-08-03T08:42:37.580831,opencv_analysis,Low,High,0.23310383298021595,0.035646838881780336,5,-0.005893397091200597,spark-worker-3,2,False,True,DME
