filename,disease_type,file_size,image_width,image_height,channels,mean_intensity,std_intensity,min_intensity,max_intensity,contrast,brightness,texture_complexity,skewness,kurtosis,edge_density,processing_timestamp,feature_extraction_method,brightness_category,contrast_category,quality_score,texture_normalized,severity_score,brightness_deviation,processed_by,partition_id
train_dme_train_2500.jpg,DME,88948,512,512,3,35.175235748291016,36.65574054779253,0.0,255.0,1.0420894065954753,0.13794210097369025,1165.6677896973997,1.7355069677168213,6.553430038588365,57.34153747558594,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.21844305211044068,0.0652544730920303,6,-0.05348555274945685,spark-worker-2,1
train_dme_train_2049.jpg,DME,78238,512,512,3,23.1571044921875,25.603148568409207,0.0,252.0,1.1056282350432425,0.09081217447916666,773.923188843517,2.1310300137355664,8.794829326662239,36.28641128540039,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.206439851234111,0.04320170062109074,5,-0.10061547924398044,spark-worker-2,1
train_dme_train_1666.jpg,DME,73773,512,512,3,48.416358947753906,65.61240933459905,0.0,255.0,1.3551702515548805,0.18986807430491728,795.5421010937862,2.459087686283553,7.983911187437288,46.08976364135742,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.2737375545142821,0.04441871025411493,5,-0.0015595794182298173,spark-worker-2,1
val_dme_val_1073.jpg,DME,51037,512,496,3,45.7198486328125,47.47065574582927,0.0,255.0,1.038294245614808,0.1792935240502451,1613.8333555165984,2.384040011713566,9.949468093841855,64.19181577620968,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.23866895079949424,0.09048339323739575,6,-0.012134129672902005,spark-worker-2,1
test_dme_test_1221.jpg,DME,70949,512,512,3,47.74043273925781,52.96780252444218,0.0,255.0,1.1094956514896817,0.1872173832912071,580.2004776135436,2.4820934000466184,9.35679205507613,44.27558898925781,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.23231272511282386,0.03229632282163616,5,-0.00421027043194,spark-worker-2,1
test_dme_test_1023.jpg,DME,73905,512,512,3,37.94249725341797,48.59466615471334,0.0,255.0,1.2807450661496929,0.14879410687614888,647.5974828955805,2.4424864957761985,9.696649062775798,26.80309295654297,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.24755933525724105,0.03609035296134405,5,-0.042633546846998216,spark-worker-2,1
test_dme_test_1238.jpg,DME,98252,512,512,3,51.3980712890625,51.47372464234024,0.0,255.0,1.0014719103534502,0.20156106387867648,2056.5103295302106,1.941452865131883,7.649551703021972,73.88992309570312,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.24814664364685649,0.11540333996995439,6,0.010133410155529377,spark-worker-2,1
train_dme_train_3061.jpg,DME,82054,768,496,3,26.366397324428764,27.092119576102192,0.0,255.0,1.0275245132182331,0.10339763656638731,1297.6125374486967,1.6235360731959398,6.604276889721368,61.860902847782256,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.20837874581379368,0.0726821376840949,6,-0.08803001715675979,spark-worker-2,1
test_dme_test_1051.jpg,DME,39012,768,496,3,34.01449355258737,56.52394665576965,0.0,255.0,1.6617606423679963,0.13339017079446028,933.6612400950439,2.819939519108471,10.729339621456615,8.399855090725806,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.3050540004459794,0.05219395448118957,5,-0.05803748292868682,spark-worker-2,1
train_dme_train_1682.jpg,DME,79934,512,512,3,50.02227783203125,48.83452317055392,0.0,255.0,0.9762554862962126,0.1961657954197304,1287.8450478560844,2.2585089800079627,8.784997211838174,47.624759674072266,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.22838844289480872,0.07213228907066502,6,0.004738141696583292,spark-worker-2,1
test_dme_test_1295.jpg,DME,73423,512,512,3,38.900787353515625,37.83530260188579,0.0,255.0,0.9726102008695323,0.15255210726868873,629.3774236544123,1.7830372375314063,6.785343191767839,33.114280700683594,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.20244032162928727,0.03506467750857019,4,-0.03887554645445837,spark-worker-2,1
test_dme_test_1187.jpg,DME,74477,512,512,3,44.1109619140625,51.70978389003021,0.0,255.0,1.1722660682569521,0.17298416436887254,1277.6692587181315,2.484348591379237,9.72418869930272,38.9381217956543,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.25044492298091314,0.07155945574486447,7,-0.01844348935427456,spark-worker-2,1
val_dme_val_1271.jpg,DME,76664,512,512,3,32.38803482055664,38.111298032370485,0.0,255.0,1.1767091842256912,0.12701190125708486,642.6431548256514,1.8869243962438675,6.467122713763187,36.44399642944336,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.22543285463641927,0.03581145525749724,5,-0.06441575246606224,spark-worker-2,1
train_dme_train_1025.jpg,DME,59978,512,512,3,93.48344039916992,92.76779970770149,0.0,255.0,0.9923447330520498,0.3666017270555683,608.745825467573,0.9666170942172676,2.2428741363352005,37.523746490478516,2025-08-03T08:42:37.602514,opencv_analysis,Medium,Medium,0.2692091806971732,0.03390324748621764,3,0.17517407333242122,spark-worker-2,1
train_dme_train_2037.jpg,DME,80491,512,512,3,54.628684997558594,52.707479720661304,0.0,255.0,0.9648315664749545,0.21423013724532783,856.3168683310505,2.1925222266291855,8.34875766428855,53.78517150878906,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.2240312681174286,0.0478399497834827,4,0.022802483522180728,spark-worker-2,1
val_dme_val_1315.jpg,DME,85439,512,512,3,32.7364616394043,33.25762338380757,0.0,255.0,1.0159199167626582,0.12837828093884038,987.0714899926534,1.609527917991723,5.702020564020679,53.39704513549805,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.208333400813839,0.05520061771545155,4,-0.06304937278430672,spark-worker-2,1
val_dme_val_1308.jpg,DME,63440,512,512,3,87.2042350769043,93.258173657634,0.0,255.0,1.0694225294836979,0.3419773924584482,772.9684701131191,1.0509227150471179,2.3933848073490194,26.475276947021484,2025-08-03T08:42:37.602514,opencv_analysis,Medium,High,0.2763776785121038,0.0431479559239352,4,0.15054973873530111,spark-worker-2,1
train_dme_train_2547.jpg,DME,99145,512,512,3,41.45743942260742,40.11457642502128,0.0,255.0,0.9676086363198337,0.16257819381414676,1961.328761154553,1.635406166416845,6.2643385828132105,74.51150894165039,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.2296258868105461,0.11004521259247341,6,-0.02884945990900034,spark-worker-2,1
train_dme_train_2287.jpg,DME,57961,512,512,3,38.68701171875,53.89296215648978,0.0,255.0,1.39305052942019,0.15171377144607842,826.1153157439402,2.963320193769022,11.706879986289069,14.058151245117188,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.2685066849103803,0.04613979114435679,5,-0.03971388227706868,spark-worker-2,1
train_dme_train_3293.jpg,DME,68863,512,512,3,46.63124465942383,46.221053618513345,0.0,255.0,0.9912035150700703,0.18286762611538757,693.0217467724433,2.121383980629717,8.341049627921253,32.690162658691406,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.21549586595322281,0.03864745509817736,4,-0.008560027607759535,spark-worker-2,1
train_dme_train_2056.jpg,DME,71000,512,512,3,102.96136856079102,96.7135951780387,0.0,255.0,0.9393192469167359,0.4037700727874157,1179.829765211427,0.7783408262142836,1.8593307564183594,57.088623046875,2025-08-03T08:42:37.602514,opencv_analysis,Medium,Medium,0.2831458857379766,0.06605170379557826,5,0.21234241906426862,spark-worker-2,1
train_dme_train_2598.jpg,DME,109896,768,496,3,34.34241903981855,39.37767610992647,0.0,255.0,1.1466191727574506,0.13467615309732767,4303.750574312728,1.7313044081763516,6.704588155294714,84.84938098538306,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.29175433356206343,0.2419089196198243,7,-0.056751500625819434,spark-worker-2,1
train_dme_train_1308.jpg,DME,86485,512,512,3,37.8433723449707,35.54209725066429,0.0,255.0,0.9391894814941817,0.14840538174498316,1218.7159850053577,1.6301930008402297,6.039823154222649,56.4067268371582,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.20724476734421834,0.06824075491587783,6,-0.04302227197816394,spark-worker-2,1
train_dme_train_2985.jpg,DME,64525,512,512,3,27.286720275878906,26.70665270119868,0.0,255.0,0.9787417627030466,0.10700674617991728,403.99267449602485,1.9838272440945048,7.444008503145245,16.57367706298828,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.18547288806267154,0.022376924873879503,4,-0.08442090754322983,spark-worker-2,1
train_dme_train_3232.jpg,DME,82057,512,512,3,80.08297348022461,81.12651529043326,0.0,255.0,1.0130307575363238,0.3140508763930377,1578.6833100458607,1.3992323337512107,3.5179702766126364,68.05635452270508,2025-08-03T08:42:37.602514,opencv_analysis,Medium,High,0.2746747268468115,0.08850466537893961,5,0.12262322266989059,spark-worker-2,1
train_dme_train_2738.jpg,DME,78213,512,512,3,37.016761779785156,37.36373222969812,0.0,255.0,1.0093733334097972,0.14516377168543199,726.403358012205,1.6544544048724723,6.041290453704453,39.720211029052734,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.20751624444783526,0.04052663116283588,4,-0.046263882037715115,spark-worker-2,1
train_dme_train_3103.jpg,DME,35186,512,496,3,45.278253370715724,53.90164947869999,0.0,255.0,1.1904533736621905,0.17756177792437539,487.16876976148575,2.6588160540134567,10.086804498443088,30.554573305191532,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.23973624149336012,0.027059219154163826,5,-0.013865875798771715,spark-worker-2,1
train_dme_train_1813.jpg,DME,63656,512,496,3,107.01668819304436,82.2925940900439,0.0,255.0,0.7689697324738609,0.4196732870315465,3549.7072435938744,0.8763358173469122,2.424317961559615,77.00447328629032,2025-08-03T08:42:37.602514,opencv_analysis,Medium,Medium,0.30688248976708377,0.1994609931663984,4,0.2282456333083994,spark-worker-2,1
train_dme_train_2262.jpg,DME,74649,512,512,3,36.01469802856445,36.388702347998446,0.0,255.0,1.010384768994519,0.14123410991593904,674.4684498717397,1.6830548903917437,6.227372978647719,42.01395034790039,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.2055162458518617,0.0376030204480375,4,-0.05019354380720806,spark-worker-2,1
train_dme_train_1839.jpg,DME,40297,512,496,3,52.403387254284276,62.77837475522367,0.0,255.0,1.197983146596906,0.20550347942856578,880.6761640097546,2.299690040655052,7.577144443945759,45.236914850050404,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.25660365730732076,0.04921122587505842,5,0.014075825705418682,spark-worker-2,1
train_dme_train_1034.jpg,DME,60384,512,512,3,32.72651672363281,35.38027469613283,0.0,255.0,1.081088922322847,0.1283392812691483,398.5400148173794,3.1147593938195532,16.768646252763897,24.45779800415039,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.20701815330682669,0.02206997421522962,5,-0.06308837245399881,spark-worker-2,1
val_dme_val_1195.jpg,DME,65529,512,512,3,62.57254409790039,76.79031556851838,0.0,255.0,1.2272206073061853,0.24538252587411918,763.2415198543458,1.7628860231781924,4.724543787429258,34.226131439208984,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.27072574259014753,0.042600389421613746,5,0.05395487215097208,spark-worker-2,1
test_dme_test_1115.jpg,DME,85888,512,512,3,42.44135284423828,38.825925823043704,0.0,255.0,0.9148135773507654,0.16643667782054228,1207.1526747101307,1.7596736966630189,6.543821367935257,57.36196517944336,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.20880630170340075,0.06758981282147325,6,-0.024990975902604823,spark-worker-2,1
train_dme_train_1384.jpg,DME,106966,512,512,3,33.7581901550293,34.887467479013395,0.0,255.0,1.0334519510316775,0.13238505943148743,2462.142464376753,1.7737295365865067,7.134295042938466,82.1806526184082,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.23974818594831418,0.1382378938021559,6,-0.05904259429165967,spark-worker-2,1
val_dme_val_1056.jpg,DME,87963,512,512,3,40.3802490234375,46.96588198201055,0.0,255.0,1.1630904493617813,0.1583539177389706,1258.6371983381541,2.4486036430984655,10.48131548571479,56.32209777832031,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.244332759286173,0.0704880697033007,7,-0.03307373598417651,spark-worker-2,1
train_dme_train_2280.jpg,DME,73762,512,512,3,31.505149841308594,30.951828417760304,0.0,255.0,0.9824371118266262,0.12354960722081801,704.8973541771411,1.9222903434005798,7.837493365302376,45.725955963134766,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.19661666510078887,0.03931597756786594,4,-0.06787804650232909,spark-worker-2,1
val_dme_val_1022.jpg,DME,107433,512,512,3,49.33872604370117,43.91224362644418,0.0,255.0,0.8900157573494997,0.19348520017137713,2824.609274012837,1.1362798519848487,4.154489917905252,81.47151947021484,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.24349162407128672,0.15864250962519152,6,0.00205754644823003,spark-worker-2,1
val_dme_val_1250.jpg,DME,59718,512,512,3,54.13639831542969,66.91800662853575,0.0,255.0,1.236100086278978,0.21229960123697916,890.1462289075716,1.9912135390778198,6.082484870112178,22.5054931640625,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.26449830014017195,0.04974433133719212,5,0.020871947513832062,spark-worker-2,1
train_dme_train_1489.jpg,DME,216091,1536,496,3,43.192065167170696,42.54588074283363,0.0,255.0,0.9850392792788196,0.1693806477143949,4120.104164348226,1.2299277191077198,4.592069488654664,88.31997779107863,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.27465743444655505,0.2315707746007877,6,-0.0220470060087522,spark-worker-2,1
train_dme_train_1656.jpg,DME,87737,512,512,3,53.10271072387695,46.46022520959716,0.0,255.0,0.8749124964859264,0.2082459244073606,1118.3548684589186,2.4374110057465326,10.604254767076922,69.93278503417969,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.21374312614035518,0.06259105135058585,6,0.016818270684213488,spark-worker-2,1
train_dme_train_1321.jpg,DME,69858,512,512,3,37.02442932128906,41.205216369885996,0.0,255.0,1.1129196891143702,0.14519384047564338,519.8963231572416,1.7245419762647578,5.9563910116364385,28.976211547851562,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.21908738666459565,0.028901575850322426,5,-0.046233813247503724,spark-worker-2,1
val_dme_val_1002.jpg,DME,71468,512,512,3,23.14691925048828,24.9609467881917,0.0,255.0,1.078370150173015,0.090772232354856,516.1491577809211,2.3405183369050073,10.746783863388712,22.08332061767578,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.19754364844313624,0.028690633860886303,5,-0.1006554213682911,spark-worker-2,1
train_dme_train_1849.jpg,DME,81118,768,496,3,37.30415196572581,39.49825561886103,0.0,255.0,1.0588166072010192,0.14629079202245415,1519.9386091021622,1.658870237449297,6.232301303417181,60.37345640120968,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.23006860744365787,0.08519770589319044,6,-0.04513686170069295,spark-worker-2,1
train_dme_train_2992.jpg,DME,75576,512,512,3,35.42853546142578,38.966162707907245,0.0,255.0,1.099852483327548,0.1389354331820619,677.5819283560704,1.9274317494595048,7.274864557622721,34.60550308227539,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.21821367200985992,0.03777828982624577,5,-0.05249222054108521,spark-worker-2,1
train_dme_train_1826.jpg,DME,97717,512,512,3,32.750667572021484,34.637995977202216,0.0,255.0,1.0576271735844875,0.12843399047851561,1664.280537147526,1.8316341993745953,7.301223037823593,71.0310173034668,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.22723522710760105,0.09332325424858033,6,-0.06299366324463149,spark-worker-2,1
train_dme_train_2501.jpg,DME,65922,512,512,3,40.72507858276367,45.14264592568881,0.0,255.0,1.1084728991731108,0.15970619052064186,967.1577575722331,2.4948481140374397,10.195206488212806,29.436321258544922,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.2311475670064938,0.054079599048806284,5,-0.03172146320250524,spark-worker-2,1
train_dme_train_2593.jpg,DME,50696,512,512,3,29.744956970214844,34.13755451887309,0.0,255.0,1.147675370754672,0.1166468900792739,172.2178276495397,2.3520312078732846,9.730161767750877,10.489139556884766,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.20919555170980586,0.00932944967996136,5,-0.0747807636438732,spark-worker-2,1
train_dme_train_1719.jpg,DME,70594,512,512,3,55.384464263916016,69.07660228706195,0.0,255.0,1.2472198333074174,0.217193977505553,768.5345790141728,2.0389873246795664,6.16225069853458,35.666770935058594,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.2653476752631511,0.04289835556861988,5,0.025766323782405898,spark-worker-2,1
train_dme_train_2717.jpg,DME,73595,512,512,3,61.44037628173828,66.0393218633446,0.0,255.0,1.0748521714860209,0.24094265208524815,1131.1487069681605,2.0696702250886037,6.386135240586483,43.9215087890625,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.253578261647537,0.06331126449215635,7,0.04951499836210105,spark-worker-2,1
train_dme_train_2693.jpg,DME,97442,512,512,3,30.11288070678711,31.996198711340323,0.0,255.0,1.0625419408688035,0.11808972826191023,1667.4310255870078,1.6569306168632005,6.480367309143192,69.82189178466797,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.22492309389302578,0.09350060705593691,7,-0.07333792546123687,spark-worker-2,1
train_dme_train_1947.jpg,DME,66713,512,512,3,35.68088912963867,37.84543729557741,0.0,255.0,1.0606640758887573,0.13992505541034772,528.643579484662,2.856241438422536,14.506932727403612,30.8477783203125,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.20988545983342868,0.029393991707779364,4,-0.05150259831279938,spark-worker-2,1
train_dme_train_1121.jpg,DME,100882,512,512,3,34.92919921875,35.219336622441695,0.0,255.0,1.008306443038521,0.13697725183823528,1923.6708815907914,1.806184642913593,7.383462179394662,76.57957077026367,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.2273040677886187,0.10792530934952499,6,-0.05445040188491182,spark-worker-2,1
test_dme_test_1102.jpg,DME,85053,512,512,3,66.49044418334961,64.71885521446467,0.0,255.0,0.9733557356903839,0.2607468399347044,1273.653062895275,1.7701364565840714,5.494009441105182,62.234458923339844,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.24706520164070878,0.071333369022834,6,0.06931918621155728,spark-worker-2,1
train_dme_train_2363.jpg,DME,92310,512,512,3,98.37539672851562,82.86673673417768,0.0,255.0,0.8423522495453122,0.3857858695235907,2337.700943365795,1.0447467109942927,2.674920322442019,68.77035140991211,2025-08-03T08:42:37.602514,opencv_analysis,Medium,Medium,0.28497017784773554,0.13123261397746752,4,0.19435821580044357,spark-worker-2,1
train_dme_train_2559.jpg,DME,66254,512,512,3,54.552978515625,58.35993793374354,0.0,255.0,1.0697846299451488,0.21393324908088235,1035.7414639456983,2.0395311927983317,6.987495859504569,29.801101684570312,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.2429352689508988,0.05794043304261516,7,0.022505595357735247,spark-worker-2,1
train_dme_train_1945.jpg,DME,75962,512,512,3,34.44837951660156,36.76799678503025,0.0,255.0,1.0673360344079699,0.13509168437882965,671.304270067194,1.8738009449411528,6.798227482931733,35.158023834228516,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.21209882897851118,0.03742489690240421,5,-0.05633596934431745,spark-worker-2,1
test_dme_test_1293.jpg,DME,77511,512,512,3,69.14529037475586,74.05949251081651,0.0,255.0,1.0710706703150208,0.2711580014696308,1022.6786697125062,1.7187322961271276,4.649519014714791,52.574100494384766,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.2600498620694532,0.05720507937486483,7,0.07973034774648372,spark-worker-2,1
train_dme_train_2304.jpg,DME,62664,512,512,3,30.504657745361328,27.079887059882907,0.0,255.0,0.887729581689891,0.11962610880533854,408.59331341098004,1.478043985822774,5.554046821211894,28.02875518798828,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.17578591829273418,0.022635912088996984,4,-0.07180154491780856,spark-worker-2,1
train_dme_train_1252.jpg,DME,84251,512,512,3,33.327003479003906,37.3491770155891,0.0,255.0,1.1206881242449287,0.1306941312902114,910.8792026233277,1.8444152715656397,6.6435920997100535,48.57999801635742,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.22321069725417209,0.05091146816818594,5,-0.0607335224329357,spark-worker-2,1
train_dme_train_1501.jpg,DME,84968,512,512,3,45.665470123291016,44.09140077179074,0.0,255.0,0.965530424908569,0.1790802749932981,1042.1593108958914,1.254762527432908,3.9540713575013866,49.8387336730957,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.21706782327181295,0.05830171771185483,6,-0.012347378729849007,spark-worker-2,1
test_dme_test_1004.jpg,DME,60271,512,512,3,44.97011184692383,62.13519881370751,0.0,255.0,1.381699894926053,0.17635337979185814,921.6223670067119,2.463252200360591,8.364652746148291,17.44525909423828,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.27599465056260286,0.05151624117398683,5,-0.015074273931288962,spark-worker-2,1
train_dme_train_1784.jpg,DME,57425,512,512,3,105.2906265258789,95.71857780074902,0.0,255.0,0.9090892604501958,0.41290441774854475,586.6960177272558,0.731045811349604,1.8155759180214888,29.430484771728516,2025-08-03T08:42:37.602514,opencv_analysis,Medium,Medium,0.27028412160598203,0.032661981130369264,3,0.22147676402539765,spark-worker-2,1
test_dme_test_1043.jpg,DME,76501,512,512,3,51.1131706237793,46.49688995654816,0.0,255.0,0.9096851044281821,0.20044380636776196,660.4335037366836,1.7499295039356035,6.367517790166615,45.34269332885742,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.20801444833003277,0.036812940704542246,4,0.009016152644614861,spark-worker-2,1
test_dme_test_1113.jpg,DME,80729,512,512,3,24.797874450683594,27.578487693456186,0.0,255.0,1.1121311122169966,0.097246566473269,856.7756125390879,2.289893224654219,9.767591489237848,42.7415657043457,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.21088925481724738,0.04786577421506429,5,-0.0941810872498781,spark-worker-2,1
train_dme_train_1078.jpg,DME,97844,512,512,3,38.55659484863281,35.42915799668633,0.0,255.0,0.9188871096053914,0.15120233273973652,1746.356197903151,1.4390705486276905,5.443756900280496,74.86072540283203,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.2149321972070458,0.09794360094410744,6,-0.040225320983410584,spark-worker-2,1
train_dme_train_1324.jpg,DME,86910,512,512,3,74.64189147949219,69.76050672267606,0.0,255.0,0.9346026117497667,0.29271329991957723,1715.6285972579935,1.5477442718236007,4.521884980492223,69.81897354125977,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.25915179940074873,0.09621382908731979,6,0.10128564619643013,spark-worker-2,1
train_dme_train_1093.jpg,DME,158238,1536,496,3,50.58675523983535,53.642420329927525,0.0,255.0,1.0604044492595948,0.1983794323130798,1306.4345700127399,2.2597630213679016,8.548768390877502,79.04117707283267,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.24193676388530133,0.07317876297629293,6,0.006951778589932706,spark-worker-2,1
val_dme_val_1231.jpg,DME,48417,512,512,3,29.661663055419922,41.66262458997235,0.0,255.0,1.4045950327238836,0.11632024727615656,270.1117106346501,3.668253618529994,18.640346473904163,5.5446624755859375,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.24920482560917298,0.01484026341692629,5,-0.07510740644699054,spark-worker-2,1
train_dme_train_1300.jpg,DME,55240,512,512,3,68.592041015625,87.91129399402216,0.0,255.0,1.2816544411325552,0.2689883961397059,552.3445791248087,1.5303060712140013,3.5707080875445123,23.629989624023438,2025-08-03T08:42:37.602514,opencv_analysis,Low,High,0.28197077057970066,0.030728209846992278,5,0.07756074241655878,spark-worker-2,1
train_dme_train_3227.jpg,DME,83986,512,512,3,35.613101959228516,35.55019755248273,0.0,255.0,0.9982336723485137,0.13965922336952358,975.1414157349936,1.6618446043006703,6.448499700697872,48.9642333984375,2025-08-03T08:42:37.602514,opencv_analysis,Low,Medium,0.20885958222889112,0.05452902910238037,4,-0.051768430353623524,spark-worker-2,1
